bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr5:55000001-60000000	33756	33923	33279	33553	33995	33728	33658	33548	33457	33746	50195	50312	50406	50055	50380	50893	50371	50481	50086	50383	50350	50056	50316	50134	50473	50590	50621	50774	50261	50107	51069	49946	50152	50871	50693	50700	50518	50554	50426	51104	50480	49872	50024	50333	50222	50257	50242	50169	49946	50241	33369	33417	33824	33912	33532	33761	33688	33676	33689	33552	118098	117983	117835	118391	117724	117823	118532	117957	118195	117511	33162	33964	33644	33761	33394	33776	33538	33179	33951	33436	33413	33566	33321	33674	34392	34183	33668	33593	33572	33801	33545	33630	33996	33748	33300	33790	33749	33880	33514	33272
chr5:60000001-65000000	33681	33930	33666	33073	33371	33742	33185	33199	33157	33919	33428	32893	33141	33477	33161	33234	33357	33410	33646	32773	33259	33328	33599	33254	33530	33111	33282	33458	33277	33236	33586	33409	33771	33804	33437	33405	33427	34018	33114	33199	32907	33506	33527	33386	32988	33788	33289	33390	33178	33460	33691	33584	33794	33392	33573	33037	33538	33474	33491	33419	33563	33911	33318	33516	33651	33512	33476	33912	33242	33466	33514	33583	33551	33316	33323	34182	33483	33658	33662	33050	33645	33263	33440	33355	33369	33050	33830	33387	33073	33064	32929	33284	33130	33594	33431	33435	33765	33217	33761	33260
chr5:65000001-70000000	28134	28750	28541	28134	28488	28391	28383	28326	28304	28614	28111	28461	28306	28001	28355	28137	28141	28230	28199	27962	28107	28348	28148	28328	28256	28668	28567	28597	28623	28460	28247	28528	28425	28784	28039	28488	28358	28961	28884	28162	28236	28537	28648	28332	28539	28296	28423	28697	28209	28499	28548	28190	28394	28186	28282	28586	28244	28707	28853	27973	28580	28141	28084	28397	28150	28469	28756	28847	28323	28300	28477	28323	28684	28268	28509	28605	28390	28339	28269	28550	28253	28450	28599	28490	28233	28584	28599	28324	28262	28467	28588	28156	28339	28119	28455	28073	28258	28477	28347	28680
chr5:70000001-75000000	22933	23317	23071	23087	22773	22867	23054	22758	23496	23132	22898	23083	23432	22956	22919	23092	22935	22775	23163	23037	69111	69589	68501	68610	69074	69012	68424	69038	68436	68109	69025	68788	68863	69161	69044	68884	68866	69780	68401	68685	23198	23468	23160	23111	22912	22796	23070	23074	23178	23139	22803	22997	22717	23274	22965	23041	22628	22754	22825	22957	22822	22900	23309	22690	22409	22836	22868	22779	23119	22807	57633	57115	57738	57274	58015	57807	57425	58098	57860	57603	57787	57295	57408	57521	57527	57120	58347	57668	57489	57032	46080	46272	45760	46229	45843	45775	45913	45851	46699	46308
chr5:75000001-80000000	33812	33157	33404	33315	33493	33583	33918	33039	33615	33761	33363	33315	33538	33305	33348	33175	33094	33058	33379	33803	83720	84162	84141	83191	83318	83246	83743	84088	84717	84111	83493	83904	83338	83416	83036	83416	83329	83791	83385	83871	33531	33582	33850	33914	33119	33756	33564	33300	34012	33426	33224	33201	33415	33163	32697	33333	33246	33192	34022	33439	33615	34088	33400	33410	33482	33464	33499	33178	33426	32978	117446	117015	116483	117340	116871	117654	116488	117322	116737	117082	117163	117128	117362	117028	117245	117452	116915	116490	116956	117257	33776	33684	33442	33790	33533	33148	33217	33529	33526	33471
chr5:80000001-85000000	33431	33338	33666	33805	33348	33349	33042	33444	34166	33469	33393	33593	33512	33939	33198	33656	33161	33653	33696	33718	33559	33654	33582	33970	33652	33578	33318	33496	33262	33377	33649	33537	33316	33628	33353	33396	33572	33918	33463	33538	33611	33345	33228	33334	33689	33490	33703	33622	33664	33819	33335	33596	33892	33482	33738	33611	33714	33620	33801	33574	33324	33538	33531	33466	33278	33511	33696	33491	33803	33014	33707	33373	33470	33421	32908	33181	33261	33645	33520	33501	33625	33855	33779	33902	33270	33438	33656	33887	33508	33458	33737	33468	33292	33357	33592	33215	33278	33653	33836	33411
chr5:85000001-90000000	33799	33405	33202	33328	33077	33870	33846	33267	33799	33972	33701	33264	33664	33796	33529	33401	33579	33347	33517	33705	116791	117642	117604	117613	117666	117652	117555	117972	117556	116753	117802	117816	117702	117568	117161	117440	118242	117260	116695	117032	33244	33550	33351	33176	33486	33437	33231	33719	33407	33355	33897	33277	33450	33324	33317	33650	34141	33680	33634	33477	33383	33577	33259	33892	33501	33605	33640	33557	33165	33063	33897	33539	33451	33376	33541	33514	33913	33566	33501	34190	33215	34152	33867	32974	34079	33915	33603	33851	33490	33668	33937	34027	33187	33474	33134	33477	33285	33722	33788	33224
chr5:90000001-95000000	33360	33223	33731	33801	33548	33669	33136	33305	33115	34042	33797	33632	33875	33363	33957	33747	33346	33868	33271	33297	83571	84168	83805	83629	83948	84289	83848	83972	83707	83384	117685	118116	117098	117993	116936	116307	117140	116922	117223	117366	33428	33224	33783	33825	33476	33386	33650	33762	33652	33448	33523	33694	32999	33636	33643	33354	33477	33291	33530	33122	118012	117492	117485	117672	117433	117969	117587	118137	116913	117162	33689	33202	33322	33965	33663	33339	33533	33510	33604	33506	33402	33656	33000	33268	33150	33664	33584	33622	33166	33754	33309	33584	33702	33170	33509	33520	33635	33210	33455	33825
chr5:95000001-100000000	32773	32016	32168	32900	32425	32370	32603	32370	33074	32107	129701	129097	131323	129129	130541	129011	129851	129705	130203	130206	129811	130132	129062	129288	129247	129770	130298	129869	130516	129420	130533	130435	129152	131115	130331	129243	129606	130507	129088	130046	130198	129960	129947	129377	129119	130634	130562	129683	129362	130236	64612	64358	64591	64699	64166	65194	64669	64396	64799	64565	64805	64588	64738	64825	64747	64557	64836	65198	64953	64967	64904	65575	64826	64907	64721	64711	64791	65392	64836	64949	65199	65023	64985	64270	64885	64930	64679	65026	64482	65515	64965	64514	64498	64854	65246	64434	64471	64976	65115	65064
chr5:100000001-105000000	33284	32484	32767	32441	32868	32537	33092	33006	32667	33246	115350	115433	115568	116030	114805	115702	114753	115372	116404	114887	115120	115407	114844	115572	115775	114392	115097	115183	115913	115243	165445	165306	165108	164634	164999	164216	165777	164195	165210	164660	115494	114058	114996	115668	115327	115999	115754	115845	115653	115765	66105	65653	65964	65738	65934	65568	66117	65740	65848	65972	65739	66199	66204	66438	66222	66120	66057	65736	66192	66226	66258	65800	65953	66306	66508	65911	66101	65765	65472	65777	65951	66380	65889	66617	66385	66166	65984	66417	66118	66551	66090	65493	65620	65543	66178	65612	65558	65504	65525	66336
chr5:105000001-110000000	33391	33512	33558	33921	33506	33660	33993	33577	33817	33968	33782	33517	34224	33804	33416	33628	33786	33342	33645	33331	34110	33855	33967	33487	33478	33644	33589	34005	33520	33679	33578	33755	33184	33557	33652	33598	33790	33850	33597	33555	33085	33563	33603	34178	33777	33260	33516	34151	33399	33506	100494	101531	101468	100180	100627	100749	101530	101136	101828	101761	100763	101410	100710	101125	100841	100870	100632	101302	101356	101084	100900	100812	101006	101062	100527	100573	101489	101344	100615	100406	101934	100987	101646	100549	100726	101071	101233	101475	100709	100518	101065	100537	101529	101288	100193	100499	101257	101037	100434	100600
chr5:110000001-115000000	33690	33459	33632	33156	33618	33532	33839	33315	33806	33362	34130	34227	33939	33460	33519	33928	33796	33986	33593	32981	33806	34054	33700	33704	33882	33620	33623	33881	34008	33735	33377	33861	33696	33311	33395	33503	33879	33616	33364	33963	34052	34224	33758	33446	34228	33617	33917	33304	33584	34093	33938	33920	34269	33714	34025	33957	33891	33653	34117	33625	33112	33569	33297	33189	33526	33575	33625	33528	33625	34087	33649	33739	33568	33364	33531	33558	33315	33410	33527	33815	33577	33439	34057	33517	33771	33727	33318	33805	33684	33246	33639	33913	34123	33421	33736	33871	33715	33714	33905	33117
chr5:115000001-120000000	34064	33807	33773	33315	33428	33478	34010	33533	33812	33618	34000	33306	33546	33956	33830	33490	33463	33691	33792	34055	33856	34250	33826	34159	33695	33732	33776	33352	33471	33304	84074	83853	84502	84007	84187	83001	83668	84356	83763	83916	33869	33663	33849	33724	33798	33916	33293	33733	33481	33650	33645	33886	33994	33301	33980	33246	33277	33606	33751	33535	33690	33523	33858	33653	34018	33717	33568	33618	33840	33813	67438	67723	66641	67256	66614	67651	67002	66849	67882	67251	66546	66998	67179	67142	67073	67135	67195	67239	67501	67171	33202	33437	33480	33687	33641	33323	33422	33420	33621	33378
chr5:120000001-125000000	33494	33252	33704	34054	34053	33969	33724	33776	33374	33969	34281	33530	33531	33331	33381	33642	33459	33318	33037	33632	49899	50253	50341	50494	50503	50769	50502	49993	50426	50449	50818	50508	50306	50548	50203	50278	49965	50048	50571	50359	33221	33576	33484	33569	33532	32906	33801	34021	33551	33817	33468	33434	33167	33131	33311	33086	33542	33777	33697	33540	33584	33615	33558	33355	33437	33485	33515	33704	34113	33602	33448	33572	33634	33825	33376	33331	33532	33349	32625	33073	33728	32930	33543	33623	33295	33666	33723	33846	34117	33678	33539	33661	33454	33272	33032	33600	33335	33527	33738	34046
chr5:125000001-130000000	32290	32358	32329	32114	32124	32692	32185	32475	32510	32669	32279	32299	32513	32171	32471	32554	32526	32776	32023	32072	33075	32611	32485	32279	32777	32763	32040	32582	32136	32764	32752	32202	32570	32343	32437	32352	32348	32355	32632	32472	81064	81402	81293	81122	81159	81912	81149	81531	80563	81590	32381	32259	32433	32877	32527	32437	32868	32413	32359	32987	32309	32522	32432	32350	32699	32660	32268	32616	32606	31947	48527	48740	48606	48581	48471	48653	48882	48709	48866	49095	48615	48702	48658	49198	48942	48501	48179	48783	48492	48327	32818	32962	32494	32655	32077	32430	32941	32588	32351	32537
chr5:130000001-135000000	33360	33783	33660	33694	33338	33804	33500	34058	33709	33402	33840	33423	33210	33454	33503	33161	33628	33437	33604	33710	33267	33550	33325	33745	33632	33513	33516	33313	34054	33323	50603	51025	51251	50823	50686	49732	50975	50248	50443	50160	33758	33621	33613	33617	33832	32821	33375	33594	33611	33878	67336	67173	67129	67217	67538	67393	66885	67492	67806	67654	67321	67030	67261	67014	67750	67894	67714	66828	67180	67695	68258	67089	67629	67925	67287	67436	67860	66789	67121	66954	67594	67723	66953	67300	67635	67579	67518	67408	66812	67145	66805	66580	67379	67388	67925	67258	66988	66805	67019	67108
chr5:135000001-140000000	33390	33568	33761	33445	33889	33273	33906	33441	33884	33143	33584	33625	33168	33790	33681	33957	33366	33949	33852	33672	33812	33735	33919	33425	33608	34064	33950	33553	33876	33883	34309	33409	33877	33989	33950	33753	34056	33952	33901	34254	33496	33311	33799	33409	33722	33644	33826	33488	33426	33276	33628	33512	34598	33971	33989	33728	33882	33962	33767	33887	33657	33812	33476	33596	33412	33603	33721	33928	33606	33506	33494	33766	34027	33244	33746	33560	33866	33774	33886	33957	33689	33734	33426	33580	33926	33871	33613	33849	33476	33436	33649	33741	33795	34015	34285	34260	33528	34018	33766	33429
chr5:140000001-145000000	34223	33570	34038	33935	34027	33824	33347	33695	33191	33980	33411	33892	33204	33259	33457	33818	33222	33768	33551	33312	168532	169260	168132	168952	169096	168379	167376	167433	168182	168245	168987	168155	167974	169854	168263	167944	168458	168727	168401	168817	50282	50519	50765	50771	50399	50353	50655	50292	50814	50743	33755	33175	33646	33827	33821	33790	33870	33732	33476	33633	33786	33764	33370	33867	33479	34024	33424	33742	33568	33575	33713	33832	33699	33678	33894	33990	33762	33684	33866	33836	34167	33661	33721	33693	33935	33257	33829	34066	33284	34324	100373	100890	101162	101533	100999	100988	100884	101609	101262	101463
chr5:145000001-150000000	33043	34005	33591	33113	33086	33431	33448	33377	33147	33808	33438	34064	33696	33676	33753	33517	33483	33654	33259	33631	49756	50046	50262	50141	50289	50612	50078	50439	49931	50125	50642	49881	50252	50449	49759	50826	49934	50532	50409	50585	33769	33537	33533	33811	33661	34044	33282	33491	33823	33448	34226	33239	33511	34003	33536	33702	33633	33855	33768	33763	33438	33256	33583	33533	34044	33825	33554	33148	33570	33505	33719	33678	33466	33178	33560	33366	33646	33899	33345	33831	152162	151525	150228	151334	151399	151592	151511	150497	151165	151118	83402	84446	84217	83700	84004	83433	83617	83103	83922	84464
chr5:150000001-155000000	33447	33787	32796	33616	33523	33809	33798	33561	33388	33393	33999	33700	33867	33224	33880	33607	33844	33543	33639	33696	33934	33319	33707	33664	33344	33317	33421	33637	33180	33180	33378	32933	33361	33358	33631	33052	33437	33336	33317	33743	33481	33725	33407	33689	33255	33491	33506	32818	33649	33565	33564	33289	33088	33615	33061	33658	33509	33515	33467	33491	33421	33645	33599	33381	33335	33437	33326	33318	33566	33652	33996	33525	33641	33450	33288	33642	33170	33332	33944	34057	33578	33802	33222	33530	33779	33510	33453	34031	33819	33967	33758	33078	33264	33101	33193	33472	33470	33625	32859	33525
chr5:155000001-160000000	33399	33593	33572	34453	34046	33647	33582	33165	33427	33976	33580	33521	33481	33379	33747	33312	33138	33548	33734	33241	33987	34107	33900	33528	33791	33751	33731	33243	33693	33297	118067	117944	117845	117935	117009	117906	117443	118346	117899	117657	33821	33987	34073	33684	33935	34080	34063	33953	33473	34048	117588	117543	117958	117969	117832	118380	117425	117613	117790	118251	118327	117792	117705	116468	117769	117280	117732	117428	118004	118196	118595	118253	117521	117697	118048	117673	117705	119228	118371	118263	118087	118819	118319	117890	117970	118136	118257	117931	117605	118740	118950	117879	117663	118293	118251	118751	118012	117916	117567	117621
chr5:160000001-165000000	32168	32456	32279	32421	32634	32324	32965	32730	32982	32098	32259	32507	32839	32034	32664	32462	32295	32501	32372	32601	32847	32654	32802	32706	32890	31944	32394	32946	32904	32432	33040	32425	32303	32872	32856	32226	32803	32789	32567	32685	97614	97923	97652	97925	97491	97264	97335	97068	97726	97531	32271	32899	32698	32292	32848	32854	32272	32343	32134	32182	32729	32269	32401	32369	32489	32306	32248	32487	32572	32195	32569	32373	33062	32749	32608	32685	32606	32667	32578	32449	32696	32782	32750	32813	32294	32786	32176	32582	33132	32621	32508	32277	32406	32838	32331	32790	32160	32918	32471	32054
chr5:165000001-170000000	33658	33756	33816	33883	33527	33730	33702	34211	33945	33657	34082	34143	33795	34026	33741	33370	33203	33778	34455	33742	33680	33259	33386	33701	34097	33570	33393	34042	33386	33692	33832	34195	33900	34183	33317	33486	33743	33458	33887	33893	34052	33654	33878	33822	33620	33925	33347	34275	33805	33822	33706	33524	33722	33922	33456	33642	33919	34053	34184	33994	33736	33871	33408	33943	33555	33752	33912	34174	33648	33977	34099	33455	33595	34344	34253	33725	33757	33759	33796	33907	33610	33717	33131	33445	33593	33880	34208	33545	33653	33835	33706	33526	33554	33975	34062	33584	33753	34478	33964	33893
chr5:170000001-175000000	33852	33323	33678	33302	34139	34264	33561	33899	33516	33829	34089	34108	33692	34047	33907	33832	33548	34127	33737	33442	34230	34250	33915	33837	34118	33306	34506	33968	33859	33383	34075	34201	34040	33868	33857	34255	33758	33709	33995	33784	34095	34069	33839	34305	33721	33693	34048	34017	33553	33672	33795	33949	34360	33926	34194	34313	33552	33977	34241	34030	33690	33810	33731	34206	34034	34095	33496	33982	34031	34067	16972	16602	16933	16774	17072	16958	16951	16639	16738	17052	16769	16808	16970	16989	16856	16768	16884	17025	17185	17034	33759	33912	33147	33384	33842	33061	33552	33677	33933	34203
chr5:175000001-180000000	29947	29646	29791	29620	30458	29856	30401	29890	29712	30336	30490	30064	29804	30080	29915	30020	29752	30285	30242	29846	134966	134725	134358	134991	134819	134843	134219	134776	134223	135483	150032	149854	150548	150073	149653	149618	150147	148813	149642	150441	30372	29824	30373	30067	30175	30058	30046	29725	29876	30347	30369	30090	30644	29849	29705	30015	30186	29794	29860	29910	29720	29784	30160	30001	30270	29688	29664	30155	29959	30134	29762	30053	29908	30035	29997	30002	30135	29999	30118	29882	29959	29816	30249	30409	30181	30092	30016	30276	29974	30194	29837	29411	29894	29737	29875	30639	30088	29730	30021	29802
chr5:180000001-181538259	8710	8629	8703	8487	8738	8632	8559	8674	8560	8602	8546	8608	8740	8663	8465	8597	8673	8798	8762	8736	8639	8474	8790	8698	8701	8768	8454	8706	8527	8828	25684	25934	25691	25950	26012	25880	26118	25901	26141	26177	8819	8579	8663	8634	8662	8651	8393	8568	8569	8753	8633	8735	8622	8636	8422	8704	8571	8604	8641	8791	8875	8524	8699	8734	8664	8671	8796	8415	8606	8545	8597	8439	8546	8506	8867	8807	8519	8541	8688	8658	8411	8664	8750	8610	8470	8624	8668	8676	8701	8679	8474	8453	8409	8722	8366	8606	8676	8555	8530	8506
chr6:1-5000000	32926	32310	32711	32878	32773	33087	32971	33141	32811	32668	32922	33319	32834	33144	32382	33128	33203	32662	32816	32460	114767	114919	115350	114920	115343	114212	113932	113970	114136	114671	113469	115324	114190	114695	114136	114265	114664	115328	114508	114147	32548	32775	32339	32269	33022	32911	32816	32832	32744	32669	33028	32803	32491	32638	32725	32381	32925	33313	32903	32761	33134	32875	32782	32741	33009	32516	32667	32668	32663	32096	33122	32827	33091	32843	32391	32559	32959	32647	33040	32811	32938	32810	32859	32814	32673	32943	33041	33119	32258	32404	32635	33054	32858	32557	32756	32407	32361	32829	33048	32478
chr6:5000001-10000000	33721	33999	33535	33837	33475	33905	33319	33207	33638	33801	33774	33801	33974	33538	33456	33789	33837	33609	33498	33177	100401	101184	101419	100670	101555	100600	100495	100388	101215	101455	101653	101498	101384	100604	102072	100736	101585	101424	101467	101386	33178	33640	33828	33960	33792	33792	33923	33240	33550	33949	33953	33963	33892	33397	33664	33811	33591	33429	33701	33919	33999	33575	33948	33647	33406	33191	33354	33742	33902	33433	33753	33723	33839	33898	33709	33605	33606	33507	34142	33790	33482	33924	33525	33816	33457	33320	33601	33410	33333	33685	117859	118094	117792	118002	117835	118252	117157	118082	118592	118319
chr6:10000001-15000000	34005	33914	34295	34015	33989	33600	33562	33768	33805	33948	67870	68474	67694	68382	67350	68234	67821	67866	68019	67755	68182	68711	67911	68582	68248	67612	68308	67402	67723	67622	67683	67258	68013	67925	67299	68361	68658	67535	68354	68065	67467	67405	67238	67585	67980	67779	67937	68341	67976	67941	33806	33830	33562	34410	33749	34070	33892	33751	33543	33390	33961	34050	33996	33905	33923	33833	33866	34099	34252	33949	34002	33379	33785	33774	34053	33545	34205	34431	34000	33837	34077	34597	34193	34039	33590	33947	33793	34178	33801	33694	34204	33752	33689	34349	34368	34395	34027	33805	33726	33881
chr6:15000001-20000000	33424	34057	33962	33931	33962	34087	33787	33958	33528	33830	68245	67791	67943	67764	67713	67653	68080	67328	67411	67433	67286	67742	67609	67852	67939	67579	67948	67409	67749	67995	66599	67269	67407	67116	67573	67476	68398	68132	67509	66986	67932	67491	67493	68274	67949	67726	67822	68080	67437	67256	33459	33767	33732	33597	33593	33956	33770	33939	34035	33668	33635	33451	34223	33887	33476	33523	33645	33974	33622	33613	33755	33774	33717	33716	33939	33687	34250	33863	33998	33685	34111	33831	33703	33679	33952	33264	34115	33586	33904	33541	34181	33804	34161	34259	33744	34101	34081	34363	33865	33754
