bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr4:190000001-190214555	87	73	55	67	87	71	93	61	78	84	64	88	82	73	62	54	82	62	74	61	130	141	154	163	134	142	146	133	134	155	143	160	140	161	151	146	146	157	155	153	78	72	81	102	65	76	95	77	66	82	65	70	80	78	77	89	67	91	97	82	74	83	100	83	62	54	69	74	70	77	99	69	67	86	77	67	65	76	64	73	69	69	82	82	66	73	59	88	60	78	71	86	72	63	85	86	81	80	75	65
chr5:1-5000000	14878	14589	14642	14551	15062	14843	15040	14715	14692	14849	36720	37271	36735	37127	37135	36939	37377	37032	36684	37047	36704	36595	36183	36391	37223	37160	36922	36903	36949	36997	36612	36735	37128	37039	37771	36847	37166	37366	37241	36567	59041	58927	59063	58773	59259	58650	58813	58276	59377	59414	15144	14831	15021	15019	14849	14794	14774	14724	14770	14908	14721	14558	14737	14826	15059	14782	14837	15121	14703	14946	14695	15081	14943	14783	14479	14732	15029	15095	14803	15007	14916	15007	14703	14828	15024	15020	15052	15137	14635	14724	14888	14891	15012	14871	14790	15028	14529	14813	14518	14859
chr5:5000001-10000000	17004	16972	16980	16996	16515	16477	17020	16963	16548	16690	16676	16677	16669	17027	16566	16842	16806	17195	16860	17048	33425	33595	33688	33757	33454	33541	33216	33156	33638	33382	33756	33345	33762	33670	34368	33598	34126	33535	33838	33488	17008	16945	17098	16581	16997	16816	16724	17147	17233	16692	16971	16967	16826	16689	16772	16666	16508	16422	16591	16750	16710	16964	16673	17110	17170	16998	16761	16796	16701	17113	16892	17042	16993	16852	17231	16815	16850	17064	16654	17179	59003	58795	59319	59163	59326	59101	58462	59071	58907	59400	16819	16631	16938	16864	17124	16686	16786	16780	16756	16945
chr5:10000001-15000000	17002	16316	16723	16691	16824	16441	16587	16800	16555	16712	16838	16787	16383	16319	16669	16690	16734	16768	16591	16677	16865	16808	16486	16607	16539	16426	16854	17019	16689	16699	16648	16975	16834	16429	16677	16734	16740	16875	16658	16492	16909	16744	16607	16686	16283	16550	16551	16678	16541	16667	33335	33448	33495	33551	33859	33383	33448	33138	33226	33564	33042	33019	33072	33492	33274	33169	33285	33485	33106	33916	33339	33219	33325	33755	33458	33481	33555	33304	33559	33520	33519	33849	33357	33427	33541	33768	33908	33519	33240	33399	33487	33296	33319	33394	33367	33058	33465	33238	33360	33145
chr5:15000001-20000000	16429	16359	16569	16550	16348	16305	16461	16308	16572	16371	49508	49368	49731	49468	49830	49828	49761	49856	49592	49783	49336	49915	49616	49904	49549	50089	49917	49744	49986	49404	49628	49734	49909	49583	50070	50525	49305	49749	49939	49869	49461	49543	49960	49460	50190	49904	49611	49280	49679	49598	16505	16469	16631	16852	16527	16512	16447	16405	16677	16474	57921	58272	57467	58052	57992	58457	57945	57518	57809	57708	16201	16695	16296	16442	16399	16317	16918	16750	16727	16683	16329	16846	16661	16740	16639	16591	16535	16678	16608	16773	16108	16385	16645	16723	16207	16541	16759	16223	17155	16581
chr5:20000001-25000000	15824	16011	16007	16078	15924	15911	16471	16243	16039	16141	48590	48557	48486	47759	47999	48300	48616	48561	48513	48212	47708	48364	48107	48210	47762	49087	48037	48626	47738	48617	48524	48119	48243	47922	48688	47599	48286	48343	48254	48381	47754	48303	47519	48159	48221	48326	47589	48338	48435	48244	16089	16022	16143	15697	16086	16036	16047	16238	15866	16199	16025	15995	15969	16108	16181	16037	15743	16349	16245	15999	56913	56342	56661	56269	56316	56375	55405	56536	56212	56154	56750	56368	56743	56044	56502	56236	55985	56005	55980	56567	16041	15919	15987	16286	16025	16075	16086	16159	16118	16103
chr5:25000001-30000000	15974	15929	16268	16245	16050	16210	16012	16105	15968	16061	40282	40353	40816	39667	40372	40087	40439	40292	39979	40350	40409	40228	39754	40702	40087	40509	39947	40649	40259	39941	40348	40281	40004	40146	40129	40439	39940	40598	40577	40346	39601	39949	40197	40262	40553	40552	40151	40154	40526	40406	15988	16325	16207	16108	16214	16166	16333	16047	16210	16229	16016	15869	15998	15877	15595	16087	15855	16002	16206	16074	15790	16216	16090	16325	15998	16188	16363	15977	16318	16059	15940	15997	15980	15715	16016	16183	16176	16085	16018	15907	16125	16050	16055	16252	15757	16451	15994	15989	15729	16032
chr5:30000001-35000000	15773	15783	15777	15741	15549	15765	15692	15720	16044	15738	15815	15652	15372	15614	16045	15777	15921	15700	15914	16075	15882	15691	16000	15816	15750	15768	15929	15610	16017	16046	15693	15902	15710	15483	15242	15652	15553	15741	16139	15518	15803	16056	15469	15846	15827	15515	16187	15920	15650	15817	15870	15833	15652	15728	15574	15902	15666	15781	16002	15652	15710	16007	15929	15609	15744	15833	15873	15748	16210	15755	15849	15793	16040	16089	15830	15848	15887	15890	15756	15892	47256	47193	46595	47488	47800	47120	47036	47309	47522	47425	31463	31953	31897	31532	31786	31351	31427	31282	31625	31484
chr5:35000001-40000000	16747	17007	16556	16985	16592	16796	16889	16737	16915	16962	50248	50490	50138	50436	50313	50425	50827	50863	50259	50903	50967	49764	50598	49942	50938	50768	50542	50449	49754	50285	50436	50509	50459	50155	50353	50007	51000	50420	50983	50276	51161	50211	50225	49369	50776	51012	50669	50644	50489	50185	16918	16675	16940	17083	16803	16767	16918	16686	16931	16856	16803	16786	16760	17048	16901	16925	16693	17029	16776	16872	42318	41767	41175	41745	42389	42154	42605	41948	41806	42244	42358	42552	41911	41715	42139	42340	41977	42368	41989	42275	16895	16632	16679	17058	16772	16470	16386	16784	16788	16681
chr5:40000001-45000000	16804	16747	16686	16768	17014	16570	16616	16581	16645	16706	17223	16673	16921	16673	16775	16783	16881	16777	16731	16952	33192	33174	33156	33440	33664	33861	33018	33326	33456	32934	33638	33566	33326	33656	33331	33654	33623	33656	33353	33268	16880	16822	16980	16642	16774	16684	16724	16486	16618	16765	25085	25135	25626	24855	24668	25280	25339	25283	25097	24802	24921	25069	24662	25440	25379	24627	24857	25358	24904	25104	25347	24678	24850	24866	24918	24929	25262	25280	24886	25524	24817	24873	25328	24961	25286	24915	24915	25394	25102	25298	25118	25516	25277	25227	25009	25359	24952	25126	24926	25051
chr5:45000001-50000000	5280	5363	5251	5097	5041	5268	5089	5107	5271	5268	10825	10355	10528	10401	10486	10391	10594	10540	10430	10512	10140	10467	10209	10339	10259	10638	10528	10272	10236	10349	18172	18391	18080	17888	17970	18537	18444	18075	18206	18276	10547	10565	10288	10375	10305	10440	10346	10532	10459	10595	5294	5253	5229	5263	5329	5321	5337	5176	5083	5208	5191	5362	5270	5158	5268	5349	5172	5293	5124	5164	23612	23589	23594	23549	23511	23388	23071	23535	23672	23195	26126	25986	25979	25999	26031	26232	25826	26461	26704	25956	5180	5292	5292	5258	5267	5292	5214	5170	5089	5317
chr5:50000001-55000000	16511	16251	16406	16127	16589	16199	16382	16385	16439	16406	24497	24479	24400	24182	24536	24246	24626	24427	24574	24455	24604	24579	24110	24286	24532	24227	24440	24332	24759	24523	24633	24647	24281	24182	24436	24300	24543	24495	24169	24666	24438	24869	24583	24419	23854	24511	24353	23856	24169	24565	16489	16005	16204	16467	16159	16718	16341	15970	16157	16236	16319	16255	16378	16239	16165	16274	16375	16422	16472	16358	16164	15961	16238	16285	15994	16381	16109	16357	16380	16139	16152	16548	16440	16258	16164	16035	16349	16572	16437	16061	49078	48803	48539	48724	49131	48705	49014	48505	48668	48819
chr5:55000001-60000000	16896	16739	16515	16851	16899	16927	16743	16597	16654	16817	25080	25037	25197	24417	25289	25372	25205	25243	25200	25366	25300	25167	25092	25590	25096	25107	24952	24967	24901	25297	25471	25467	25508	25090	25019	25301	25420	25357	25573	25955	25231	24561	25304	25015	24896	25447	25260	25000	25147	24976	16705	16813	16744	16702	16706	17101	16745	16645	16721	17301	59114	59058	58731	58341	59159	58775	58888	59122	58612	58884	16983	16966	16902	17123	16722	16689	16824	16985	17141	17040	16923	17011	16882	17005	16870	16709	16921	16793	17286	17096	16791	16704	16731	16904	17053	16702	16667	16617	16665	17016
chr5:60000001-65000000	16412	17048	16458	16240	16727	16375	16753	16893	16511	16647	16633	16705	16733	16787	16503	16686	16714	16608	16695	16922	16355	16775	16497	16548	16557	16476	16532	16677	16461	16556	16906	16613	16965	16617	17140	16755	16798	16704	16200	17043	16660	16339	16641	16504	16841	16580	16648	16752	16610	16840	16829	17015	16590	16401	16600	16904	16535	16655	16730	16716	16806	16757	16850	16519	16918	16850	16708	16630	16374	16373	16543	16659	16938	16698	16465	16707	16655	16710	16771	16583	16611	16554	16611	16759	16927	16584	16478	16912	16604	16540	16633	16242	16719	16591	16721	16854	16701	16704	16610	16777
chr5:65000001-70000000	14103	14288	14057	14397	14135	14111	14256	13959	14405	14307	14098	14175	13988	14499	13884	13928	14206	14094	14030	14266	14056	14121	14385	14284	14150	14305	14284	14038	14181	14122	14287	14018	14046	14523	14082	14267	14405	14031	13833	14325	14016	14356	14445	14332	14158	14099	14368	14199	14266	14205	14219	14445	13948	14439	14449	13961	14097	14169	14186	13944	14212	13690	14026	14234	14347	14051	14195	14245	14530	14076	14212	13908	14292	13895	14481	14318	14132	14319	14137	14457	14192	14176	13805	14447	14141	14493	14332	14463	14201	14193	14291	14271	13968	14474	14058	14166	14088	14068	13771	14053
chr5:70000001-75000000	11471	11809	11732	11325	11763	11575	11786	11610	11511	11569	11756	11555	11613	11372	11385	11690	11742	11343	11467	11569	34344	34404	34938	34671	34358	34028	34796	34655	33887	34173	34672	34729	35225	34443	34704	34836	34475	34480	34439	34373	11161	11676	11541	11817	11746	11756	11663	11686	11467	11445	11396	11731	11467	11542	11590	11400	11458	11291	11513	11477	11833	11481	11535	11349	11340	11587	11641	11325	11597	11786	28706	28366	29034	28666	28761	29205	28346	28827	28916	28802	28607	29126	29057	28614	28575	28765	28876	28582	28553	28561	22695	22732	22926	22883	23004	22753	23043	23071	22710	22615
chr5:75000001-80000000	16862	16940	17007	16507	16772	16621	17073	16558	16737	16725	16730	16459	16925	16791	16576	16572	16617	16471	16757	16907	42017	42291	41900	42170	41489	41944	41961	41716	42476	42099	42181	42042	41510	41640	41456	41694	41919	41840	41691	41825	16933	16820	16901	16740	16620	17036	16795	16731	16858	16956	16428	16439	16560	16519	16399	16166	16781	16603	16891	16631	16579	17050	16592	16874	16819	16758	16556	16606	16694	16296	58528	58819	58352	58759	58670	58986	58579	58757	58630	58490	58614	58262	58631	58050	58970	58401	58372	58774	58479	58475	16560	16767	16549	16893	16521	16393	16766	16641	16798	16481
chr5:80000001-85000000	16563	16567	16785	16809	16543	16789	16801	16947	16718	16605	16841	16660	16646	16744	16669	16759	16805	16902	17103	16726	17120	16934	16773	16696	16649	17131	16639	16764	16595	16595	16707	16667	16502	17263	16980	16887	16866	16783	16820	16744	16817	16472	16597	17013	16798	16829	16712	17079	16919	17089	17121	16737	16741	16893	16965	16614	16857	16895	16950	16961	16898	16832	16545	16935	16943	16645	16688	16686	16648	17090	17005	16761	16623	16717	16760	16448	17014	16909	16775	16908	16765	16726	16995	17001	16735	16617	16767	16881	16604	16857	16728	16880	16581	16384	16646	16471	16862	16634	16728	16543
chr5:85000001-90000000	16854	17150	16571	16966	16931	16668	17086	16995	16675	17177	16662	16843	16866	17034	16814	16906	16517	16825	16563	16827	59087	58398	58564	57815	58523	59029	58727	58147	58664	58611	58899	58655	58504	59609	58812	59043	58919	58583	58747	58594	16912	16580	16554	16663	16761	16912	16831	16837	16579	16717	16827	16769	16860	16864	16731	16953	16331	16723	16848	16868	16580	17100	16685	16976	17063	16723	16752	16971	17012	16955	16610	16915	16647	16753	16461	16358	17050	16769	16596	16805	16951	16762	17004	16605	16921	16626	16643	16906	16757	17011	16882	17023	16828	16711	16869	16777	16716	16630	16673	16361
chr5:90000001-95000000	16816	16793	16559	16753	16769	16661	17060	16650	16804	16931	17099	16872	16964	16784	16704	16688	16829	16728	17088	16607	41983	42079	42431	41949	41019	41044	42302	42314	41806	42275	58768	59046	58408	58607	58572	58055	58670	58668	59095	59048	16717	16773	17051	17078	16900	16751	17214	16704	16580	16694	16693	16446	16590	16841	16615	16916	16592	16937	16810	16750	58848	58380	58306	58736	58954	58760	58605	58808	58422	58649	16921	16440	16794	16945	16915	16896	16902	16619	16512	16840	16657	16623	16570	16939	16796	16885	16761	16529	16600	16638	16838	16982	16632	16950	16704	16771	16739	17122	16716	16525
chr5:95000001-100000000	16598	15992	16174	16303	15960	16106	16028	16395	16097	16272	65187	65065	65573	65257	64596	65035	65634	65292	64154	65515	65306	65064	64949	65046	64264	65415	64828	64705	65398	65193	64992	65285	64806	64674	64774	64833	65892	64741	65281	65321	65311	64995	65313	65221	64715	65426	64884	65012	64957	65412	32416	32570	32647	32388	32570	32193	32118	32668	32461	32526	32636	32293	32550	33019	32323	32266	32228	32176	32201	32349	32775	32772	32279	32515	32204	32141	32610	32519	32530	32237	32673	32328	32956	32631	32806	32859	32324	32371	32776	32801	32589	31971	32576	32403	32495	32136	32380	32581	32417	32241
chr5:100000001-105000000	16410	16182	16389	16321	16298	16441	16876	16782	16582	16412	57030	57758	57695	57609	57788	57762	57690	57879	58483	57151	57173	58063	57471	57617	57664	57750	57358	57268	58169	56802	83181	82541	82507	82398	82966	82725	82864	82547	82481	82223	58210	57200	57873	57617	58046	57020	58013	58055	58083	57927	33017	33034	32938	32901	32780	32824	33561	32392	32533	32905	32790	32732	32927	32580	32952	33231	32670	32945	33006	33026	33687	32890	33049	33367	33172	32917	33165	32975	33255	33283	33201	33009	33297	32999	32780	32873	33226	33181	33185	33236	33132	32664	33361	32609	32914	33278	32785	33000	33078	33302
chr5:105000001-110000000	16970	16530	16786	16538	16824	16807	17013	16923	16843	16592	17205	16581	16918	17017	16706	16923	17026	16879	16892	16917	16859	17031	16950	16947	17018	16834	16817	16829	16995	16814	16972	17061	16852	16857	16880	16602	16912	16659	16878	16983	16375	16668	17046	16940	16679	16819	16862	17226	17036	16839	50165	50467	50591	50212	50918	50490	50143	50415	50582	51238	51161	50442	50719	51097	50281	50243	50752	50717	50065	50769	51167	50660	50486	50758	50495	50527	50506	50358	50470	50456	50417	50798	51298	50572	50403	49841	50606	50033	50805	50180	50762	50583	50408	50625	50090	50695	50518	49992	50492	51077
chr5:110000001-115000000	16829	16461	16921	16457	16767	16801	16619	16560	16888	16893	16770	16723	16742	17125	16814	16797	16918	16851	17026	16356	16952	16958	17050	16776	16930	16616	16607	17147	16719	17174	16790	16625	16708	16832	16720	16799	16524	16484	16542	16754	16600	17089	16617	16826	17011	16872	16797	16987	16529	17045	17044	16989	16842	16565	16716	17127	16759	16726	16727	16827	16928	16634	17047	16789	16730	16826	16975	16593	16946	16881	16941	17488	16906	16732	16747	16874	16631	16674	16645	16837	16637	16733	16730	16578	16743	16766	16594	16926	16724	16943	16923	16911	16833	16634	16929	16881	16696	16912	16789	16758
chr5:115000001-120000000	16754	16590	16725	17050	16705	16875	16690	16487	16864	16777	17008	16814	16896	17181	17083	17053	16521	17051	16669	16955	16903	16822	16891	17062	16763	17078	16955	16534	16871	16736	42250	42197	41996	41958	41669	42344	42219	41605	41558	42578	16851	16662	16889	16829	16843	16506	16601	17021	16800	16873	16721	17022	17169	16834	16859	16883	16763	16562	16918	17138	17002	16828	16760	16586	17097	16827	16717	17006	16771	17075	33966	33732	33816	33865	33542	33799	34044	33105	33852	33621	33362	33814	33340	33301	33687	33892	33203	33631	33695	33354	16609	16846	17108	16936	16882	17029	17003	16638	16899	16560
chr5:120000001-125000000	16967	16497	16805	17159	16872	16663	16925	16984	16993	16788	16933	16796	16648	17051	16500	17012	16797	16349	16753	16474	25070	25024	25253	24827	25081	25396	24948	25234	25231	25087	25175	25533	25264	25046	25109	25434	24712	25094	25318	25114	16780	16939	16662	16833	16733	16765	16639	16784	16805	16764	16659	16718	16528	16568	16744	16617	16877	17030	16579	16774	16900	16631	16865	17130	16870	16749	17127	16572	17293	16712	16781	16653	16520	16552	16480	16800	16785	16543	16892	16595	16651	16675	16584	16789	16767	16825	16858	16754	16857	16802	16802	16815	16702	16850	16782	16937	16753	16673	17068	16914
chr5:125000001-130000000	15771	16302	15977	16445	16218	16353	16328	16401	15971	16357	16217	16366	16517	16335	16181	16572	16354	16030	15996	16134	16475	16014	16057	16524	16181	16404	16426	16087	16243	16410	16376	16221	16137	16203	16345	16138	15921	16564	16149	16085	40770	40391	40839	40847	40819	40935	40470	40799	40813	40760	16270	16485	16282	16504	16205	15952	16447	16220	16324	16162	16051	16063	16282	16234	16374	16373	16296	16437	16313	16153	23990	23909	24294	24381	24692	24440	24422	24380	24492	24617	24418	24371	24474	24184	24458	24159	24602	24446	24314	24330	16368	16137	16253	16228	16253	16344	16414	16234	16376	16414
chr5:130000001-135000000	16477	16686	17078	16806	16358	16823	16553	16971	16842	16631	16844	16636	16853	16730	17069	16643	16880	16611	16867	16721	16670	17247	16487	17001	16630	16360	16860	16682	16607	16919	25188	25391	25364	25180	25650	25481	25070	25453	25117	25358	16790	16661	16735	16978	16715	16751	16590	16759	16428	16787	33674	33705	33848	34104	33545	33582	33866	33700	33484	33678	33952	33578	33727	33616	33732	33527	33986	33137	33909	33764	34010	33580	33636	33643	33443	33801	33840	33360	33703	33954	34024	33132	33852	33557	33839	33635	33400	33764	33774	33577	33368	33628	33561	33203	33643	33274	33952	33360	33232	33641
chr5:135000001-140000000	16835	16832	16862	16802	16844	16932	16714	16709	17159	16665	16718	16946	17101	16759	16837	16945	16609	16894	16957	16862	16671	17034	16952	16896	16716	16667	16904	16799	16789	16820	17072	17131	16831	16781	17018	16704	16801	16801	17000	16859	16687	16902	16910	16942	16811	17240	16853	16726	16843	17123	16754	16758	16981	17010	17208	16770	16873	17040	16914	16988	17132	17123	16866	16655	16703	16800	16740	17081	16999	16694	16847	16953	16964	16642	16743	16846	16762	16778	17052	16713	16511	16965	17022	16437	17085	16998	16750	16670	17288	16642	16663	16807	16701	16914	16919	17075	17067	17156	17075	16819
chr5:140000001-145000000	17002	16629	16814	16823	16828	16837	16771	16664	16751	16755	16871	17168	16633	16915	16687	16428	16759	16433	16628	16915	83982	83750	83931	84220	84105	84423	83731	83857	83300	84482	84718	84368	84052	83941	84368	83524	84608	83544	84389	84308	25598	24893	24976	25313	25268	25037	25428	24987	25315	25550	16539	16529	16791	16892	16864	16534	16696	16964	17072	16880	16941	16854	16816	16838	16764	16753	16681	16814	16769	16779	17111	16811	17279	16723	17001	17049	16960	16954	16912	17199	16905	16874	16869	16584	17038	16823	16810	16782	16861	16646	50304	50578	50297	50213	50232	50665	50487	50711	50621	50401
chr5:145000001-150000000	17087	16691	16635	16604	16574	16699	16843	16875	16700	16916	17159	17046	16908	16868	17013	16800	16480	16873	16878	17187	25028	24928	25331	25088	25476	25164	25325	25414	25159	25306	25563	25122	25347	25264	25251	24869	25393	25699	25265	25293	16890	16874	16878	16861	16995	16888	16790	16709	16704	16894	16819	16594	16737	17286	16529	16934	17042	16593	16695	16783	16604	16516	16600	16925	16814	16832	16779	16499	16536	16729	16679	16499	16461	16886	16930	16397	16669	16626	16589	17039	75186	75762	75689	75068	75998	76048	75821	75738	75087	75466	41904	42055	42077	42098	41506	41671	41964	41876	42538	42115
chr5:150000001-155000000	17019	16835	17124	16379	16772	16566	16428	16745	16714	16861	16796	16663	16989	16832	16943	16996	16706	16530	17053	16831	16748	16713	16920	16791	16840	16672	16724	16345	16631	16757	16851	16782	16601	16458	16904	16764	16840	16977	16977	16482	16557	16602	16912	16959	16648	17015	16701	16607	16791	16891	16588	16488	17107	16590	16968	16714	16700	16759	16752	16845	16743	17044	17070	16955	17210	16777	16833	16525	16713	17082	16674	16764	16783	16977	16718	16960	16654	17125	17087	16829	16514	16864	16664	17043	17134	16750	16822	16770	16891	16812	16454	16939	17030	16650	16805	16794	16816	16822	16586	16514
