bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr4:105000001-110000000	66804	66507	67357	67709	67029	67719	67080	66764	66656	66574	235954	236445	235367	235666	235917	235840	236164	235091	236493	235533	234859	236213	235058	236592	233824	234794	234707	234996	235232	235437	235269	234772	235316	235532	234119	235696	235151	234549	234856	235119	234988	235018	236011	235555	235477	236398	235813	236017	235497	236267	67230	67938	66787	66835	68030	66825	67049	66830	67352	67105	66943	67106	67119	67786	67176	66766	67172	67801	67418	66728	33777	33862	33786	33782	33479	34149	33954	33434	33907	34333	33974	33499	33377	33726	33384	33402	33683	33668	33848	33269	67698	66851	66739	67237	66735	67310	67724	67239	67198	67356
chr4:110000001-115000000	66826	66980	67004	67429	67042	67980	66672	66372	67122	66993	66661	67281	67033	67077	67615	67478	67677	67060	66809	67130	66569	67680	67243	67322	66779	67373	66671	68045	66751	66562	67128	66751	67036	67088	66983	66951	66692	66969	66611	66781	67518	67378	66880	66493	66939	67478	67225	66686	67094	67245	168357	167307	167877	167248	167819	168630	167213	167857	168349	166760	167312	167409	167833	168345	166804	166911	167322	167469	168096	166956	167291	166668	166917	167593	167692	168060	167550	167820	166989	168298	334975	334313	334504	335220	334240	333112	335581	334233	335255	333869	166591	167268	167433	167761	166858	167976	168142	167037	167685	166852
chr4:115000001-120000000	65610	64776	64815	65112	64994	65377	64722	64942	64922	64822	65681	65044	64742	65435	64759	64796	64839	64954	65002	64209	64841	64969	65649	65550	64693	65073	65336	64579	64727	64769	65196	64814	64592	65636	65419	64849	64783	64687	65253	65573	65348	65036	65403	65010	65261	65306	64290	65525	65040	65277	65083	65371	65381	64867	64925	64234	65189	64765	64733	64462	227039	227754	227058	227786	228308	227930	227887	227423	227387	227949	260726	260223	261168	260471	260993	260765	260748	260003	259795	259913	260044	259435	260050	260392	260021	260600	259155	259961	260098	260688	66014	65254	64898	65253	65556	65143	65413	65572	65678	65126
chr4:120000001-125000000	64618	65159	66029	65690	65331	64514	65507	65277	65040	65202	65073	64546	65351	66005	65500	65137	65423	65510	65258	65365	196169	195406	196263	195854	195712	195530	195989	195910	195890	195739	196617	195814	196911	195818	195311	195728	196339	195345	195277	195634	65447	65431	66367	65603	65433	65084	65507	65079	65468	65561	65339	65469	65128	65142	65262	65322	65593	65202	64772	65006	32600	33126	32640	32520	32451	32451	32690	33080	33047	32405	65393	65147	65385	65515	65477	64561	64550	65359	64471	64896	64974	65462	65308	65753	65678	65430	65469	65155	64377	65498	162609	163114	163155	163395	162619	163658	163304	163749	163003	163645
chr4:125000001-130000000	66746	66977	67766	66316	66763	67249	67645	67675	67768	67198	67651	67659	67536	67275	67013	67180	67275	67365	66836	66915	66625	67020	66546	66632	67216	67055	66778	66232	66598	67691	66469	67395	66713	67345	67369	67313	67364	66557	66947	67336	234966	236123	234650	234511	235553	233883	234765	233816	234207	234975	66949	67667	66835	67260	66650	67364	67163	67137	67060	67146	66940	66484	67212	66813	66835	67544	66648	67052	66727	67117	66357	66996	67458	66759	66783	67292	67446	66684	66551	66787	66292	66220	66857	66932	66839	66304	66762	66547	67148	66530	67070	66980	67000	67167	67209	67235	66988	67681	66536	66709
chr4:130000001-135000000	66686	67335	66114	65921	66246	66724	66242	66112	66573	66485	66721	65936	65879	66504	65559	65960	66381	66671	66257	66101	65645	65736	66112	66427	66014	66272	65955	66256	66113	66500	66382	65577	66476	66189	66524	66162	66464	66526	66576	65888	66362	66410	65896	67107	66693	66379	66334	66434	66634	65992	66160	66167	67011	66114	66642	66469	66842	66725	66049	66266	66189	67311	65956	66216	65914	65287	66071	66427	66345	66238	66402	66574	66214	66368	66045	66910	66452	66461	65902	65906	66614	65918	65976	66054	66570	66230	65898	66183	65911	66287	66120	65500	65895	66383	66123	66215	65877	65983	66473	66287
chr4:135000001-140000000	67653	67885	67054	67870	67662	67675	67044	68081	67141	67574	67448	67467	67755	67977	67976	67245	68119	67895	67494	67388	236802	235555	235399	236482	237170	237445	236092	236324	236691	236167	234372	236317	235758	236045	234912	235708	235697	236268	234586	234667	67246	67755	67426	67464	67580	67642	66951	67068	67657	67729	67400	68015	67249	67925	67469	67955	67817	67906	67526	67507	67675	67179	67112	67494	67056	66865	67029	67643	67306	67305	68426	67166	67742	67522	67557	67775	67747	67056	67278	67170	67217	67447	67199	66594	67714	67624	67420	68006	66651	67318	67485	68094	66910	66986	67567	67117	67995	67472	67548	67308
chr4:140000001-145000000	66957	66637	65550	66854	66693	66242	66356	66424	66615	66660	66057	66012	66559	66274	65612	67005	66390	65818	65978	66022	66140	66240	66091	65311	65932	65441	65411	66318	67028	65691	66391	66134	65966	66211	66561	65618	65965	66611	65944	66182	66115	66705	66578	66889	66750	66757	66589	66119	66178	66365	65691	66209	65649	66130	66093	66009	66113	65521	66290	65966	66435	66281	65228	65682	66026	65701	66663	65816	66479	65303	66539	66151	66460	65999	66499	65658	66100	66617	65435	65460	66371	65809	66393	65983	67197	66077	65995	65914	67254	66370	65895	66211	65961	66139	66629	65568	66011	66075	66044	65786
chr4:145000001-150000000	66947	67295	66914	67501	67534	66601	67087	67022	67294	66996	66768	66980	67237	67612	67361	66682	67583	67123	67029	67348	302402	300832	301267	300944	301890	300755	301408	300692	302492	302506	301862	302709	302334	300884	302856	302312	301461	302456	301803	302307	66851	66901	67269	67678	67060	66753	67335	67339	66884	67262	67195	67111	67617	67177	67781	66290	66863	67634	66602	67200	67075	66888	66956	67386	67370	67147	67065	67517	66790	66929	133670	134291	134712	133731	134425	134263	133970	133384	133777	134703	133664	134643	133654	134019	134100	133229	134468	134517	134285	134688	67291	66720	66818	67160	66668	66903	66641	67395	66518	67239
chr4:150000001-155000000	67557	68044	67430	67462	67325	67393	67936	67446	67428	67910	68253	68020	67909	67454	67707	67835	68289	67976	67519	68446	67669	67788	67405	67694	67453	67820	68124	67492	67953	67866	304576	304065	305256	303664	304694	306116	304135	304105	304365	304168	68208	67295	68131	67861	67681	68266	67412	68271	67553	67198	67538	67858	67425	66989	67200	67590	67809	67845	67569	68321	67478	67364	67687	67398	67666	67232	67614	67539	67344	67583	135281	136139	135534	136155	135499	134869	134769	135169	135243	135379	135609	135341	135709	136648	134940	135988	134859	135813	136012	134529	68187	66778	67475	67179	67724	67659	67715	67913	67911	68074
chr4:155000001-160000000	65285	65597	64691	65442	65571	64927	65713	64849	65529	65029	65313	65765	65510	65694	64732	64707	65334	65574	65396	65358	65765	65456	65404	65418	65287	65398	65191	65409	65506	65140	64562	64857	65313	64804	64917	65115	65641	65387	64829	65909	65164	65730	65014	65599	65604	65730	65418	64784	65249	65046	65561	65548	65064	64851	65656	65868	65173	65233	65372	65376	65528	65367	64856	65192	65601	65603	65432	65438	65153	65483	65897	65239	65770	66002	65491	64872	65572	65285	65284	65090	64941	65166	65498	65029	65167	65303	66014	65306	64594	65440	64908	64931	64842	65747	65601	64638	64798	65293	65355	64682
chr4:160000001-165000000	66875	66424	67045	66551	66472	66984	67024	66605	67775	66409	66815	66511	66397	66787	66977	66882	67228	66040	67293	66818	100296	99991	100584	100513	100467	100328	100657	99852	100328	100836	100130	100214	100471	100773	100406	101010	100277	100871	100134	99690	67322	67417	66470	67124	67607	66910	67224	66982	67275	66874	66426	67394	67171	66920	68055	66926	67206	67451	66888	66787	66345	66913	67112	66800	67493	66940	67001	67145	66868	67073	67296	67258	66517	67327	66877	67175	66591	66874	66696	66016	66928	66745	66243	67143	67246	66723	67466	67115	67374	66461	168346	167090	167411	166769	167104	166556	167233	167350	167712	167553
chr4:165000001-170000000	67037	66214	66907	66822	67347	67380	66825	67344	65986	66987	66166	66474	67047	66514	67105	67497	66755	66829	67151	67080	67274	67757	67149	67155	67200	67039	66564	67218	66590	66679	133381	134204	133380	133393	133485	132814	133725	134182	133693	133103	67105	67505	67211	66742	66834	67123	66538	67183	67149	67223	234015	232691	234779	234873	234560	234225	234095	234755	234197	234790	233456	234136	233785	234113	235027	234517	234591	234203	233406	233897	233556	233290	232955	232511	233100	233827	234957	235547	234637	235473	233698	234052	233420	233339	233193	233584	233904	234444	232512	232768	367105	367597	369096	368387	367387	367390	368454	369049	368646	367359
chr4:170000001-175000000	67740	67771	67227	67406	67216	67471	67975	67079	67094	67623	0	0	3	1	2	3	6	3	3	0	2	2	1	1	3	0	0	0	2	0	2	3	4	2	2	1	3	0	1	3	2	0	2	2	5	3	2	3	3	3	68379	67344	67389	67489	67696	67933	67076	67439	67532	67618	303561	302568	303839	302363	304427	304045	303166	303165	302121	302396	68105	67525	67891	67556	67728	67553	67280	67667	67828	67981	269592	269551	268932	269450	268999	268987	269708	269363	268223	268435	67036	67712	67109	68044	67208	66749	67350	68033	67576	67442
chr4:175000001-180000000	67914	67719	67346	67420	67344	67480	67914	67670	67633	67669	135514	135411	135129	135424	135802	134636	135949	135184	135279	134578	135391	135035	134761	135318	134596	134513	134134	135329	135045	134961	134950	135568	134969	134591	134457	134875	134743	134340	135022	135576	135326	134713	135038	135125	135616	135561	135693	135736	135774	135367	67700	67833	67832	67802	67654	67120	68045	67658	68053	67663	236501	235577	235060	236952	235898	236609	235588	236260	236032	235847	67460	67301	67406	66786	67384	67181	67524	68258	67087	67519	67310	67315	67760	68279	67516	66942	67953	67547	67056	66980	203023	202802	201950	202819	201343	202683	201849	203765	201634	201989
chr4:180000001-185000000	66410	68106	67875	67563	67957	67219	67518	66958	66975	67500	1	4	1	2	1	3	0	1	1	1	2	1	1	1	7	2	2	2	2	0	1	1	0	0	1	1	2	0	2	1	2	0	4	2	2	1	2	2	3	1	271662	270605	269348	268904	270149	270663	269850	269788	268949	269941	336769	337263	337943	337253	335516	336954	336474	336982	336262	336712	268902	269955	269114	270512	269388	270384	268671	269721	269218	269484	336533	337069	338867	336986	337000	336731	337613	336030	336693	338519	270068	269044	269604	269556	269326	269577	270129	269689	270452	269952
chr4:185000001-190000000	55070	54478	54143	54370	54858	53443	53784	54086	54212	54439	54201	53714	54787	54622	53937	54603	54326	54161	54681	55322	54503	54713	54649	54403	54687	54404	54826	54048	54178	55085	54433	55063	54250	54972	54902	54367	54144	54506	54988	54457	54671	54726	55193	54413	54831	54509	54766	54795	54667	55076	53886	54663	54489	55076	54139	55085	54789	53952	54517	55035	54057	54717	54918	54310	54984	54598	54954	54377	55181	54731	54669	54258	54581	54527	54942	54769	54538	53920	54538	54373	54588	54351	54723	54061	54794	54364	54083	54272	54230	55166	135694	135821	136009	136375	136414	136301	137481	136569	135937	136604
chr4:190000001-190214555	291	274	304	297	319	274	264	245	304	317	264	341	289	281	281	303	278	269	278	299	580	618	582	608	592	585	574	570	545	617	597	608	611	600	610	583	625	568	587	599	276	314	290	293	284	290	307	290	255	309	339	303	310	270	280	316	272	311	331	305	313	254	292	255	294	263	324	306	292	286	284	274	295	271	284	284	279	310	308	261	280	295	322	305	304	307	285	307	282	331	337	312	306	303	316	296	327	304	324	292
chr5:1-5000000	59662	59297	59863	59180	59914	59438	59269	59605	58813	59709	148028	147958	148748	147637	148130	148407	147769	147655	147874	147649	148475	148271	147139	147937	147295	147595	147390	147209	147728	148926	147404	148339	149235	147630	148574	148796	148903	148158	148628	147832	235598	235682	236509	236438	236278	235417	236968	235857	236109	236868	60034	58974	59239	58997	58855	59331	59096	58901	59045	59224	58793	59033	59505	59133	59337	59219	59318	59226	59407	58699	59562	59504	58848	59449	59628	59491	59138	58887	59380	59591	59257	59428	59786	59309	59403	59497	59325	59245	59236	58605	59911	59436	59615	59355	59532	59208	59273	59351	59083	59700
chr5:5000001-10000000	67177	66815	67377	67146	67303	67388	66878	66916	66685	67405	66733	67208	67361	67522	67162	67439	67226	67467	67060	66737	134582	134577	134117	134257	134359	134332	134415	133944	134914	133993	135375	134417	133981	135575	135263	134969	134942	135541	135148	134374	67577	67244	68125	66977	67103	67766	67477	67999	67533	66805	66973	67496	66888	66532	66803	67129	66658	66651	66970	66673	67388	67040	67543	67806	67440	67625	67746	67352	67239	67403	67593	67891	67657	67713	67735	67433	67825	67680	67593	67893	235427	236126	235311	236612	236367	236264	235726	235439	234401	235719	67230	67127	68101	66914	67609	67496	67625	66916	67282	66860
chr5:10000001-15000000	67620	66740	66306	67188	67654	67159	66712	67194	67491	66523	66740	67082	65901	66696	66639	66587	66616	66767	66650	66687	67332	66500	66513	66147	66767	66243	66498	67127	66977	66450	66650	66462	67427	66398	66587	66913	66939	67060	67353	67005	67243	66362	67294	66707	66406	66565	66349	66991	66698	67210	133230	134668	134087	133456	133390	132564	132722	133947	132687	133313	133690	132972	132874	133848	134466	133009	133409	134332	133041	134194	134146	134328	133754	134247	134458	134435	133575	133238	134049	132729	133570	134058	133430	133405	133796	134201	133973	134300	134244	133848	133798	133644	134320	133837	133634	133396	133001	132430	132767	133443
chr5:15000001-20000000	66300	66053	66609	65762	66003	66339	66395	65844	66024	65354	197831	197372	198541	197412	197681	199263	197901	198559	198820	198934	198052	197644	198971	198356	198772	198542	198480	198811	197832	199262	198889	199072	198170	198028	198588	199568	199020	197528	198052	198080	198552	198955	198159	198739	199524	198874	198230	199128	198847	198967	67009	66861	65818	66145	65741	66633	65319	65505	66789	66288	231359	230393	232327	232714	231535	232365	231847	232466	231046	231808	66415	66010	65801	66265	66044	65765	66911	66141	66043	66077	66662	66631	66267	66685	66512	66771	66596	67175	66480	66474	65674	65940	66272	66140	66113	66349	66245	66346	66250	66650
chr5:20000001-25000000	63871	64637	64238	64181	63895	64116	64731	64102	64291	65238	193868	193531	194100	191847	193072	192860	193860	193921	193198	193897	192211	192490	193222	192733	191287	193573	191874	192821	193570	192488	192989	193178	193431	193006	193156	192507	192540	192486	192798	194109	192892	193429	192063	193708	193346	193152	192204	192607	192595	193532	64100	64267	63802	64107	63898	64826	64224	63809	64479	64285	64530	64130	64506	64219	64273	64443	64062	64908	64497	64361	226169	225703	225116	224929	227258	225107	225105	224403	225528	225215	225719	225664	226147	225016	225778	224578	223899	224774	225182	225868	64577	63660	64226	63785	64060	64781	64290	64177	64810	64541
chr5:25000001-30000000	63743	64604	63820	64243	64735	64608	64864	64251	64820	63964	161247	160654	162040	160329	161435	160494	160789	161394	161072	160062	162012	160839	160771	161608	160947	161653	159938	161286	161090	160697	160934	160924	161349	161095	162105	162091	162159	161812	161608	161637	160376	161954	160147	160438	160428	160878	161278	161362	160892	161118	64136	64356	64641	65003	64432	64206	64140	65450	65155	64719	64430	63867	63889	63935	63546	63889	63870	64905	64572	64434	64302	64333	64641	64518	64334	64372	64662	64456	65159	64585	64262	64508	63803	64120	64717	64618	64155	64057	64228	64082	64277	63907	63653	63968	64166	64674	64391	64200	64845	64966
chr5:30000001-35000000	62822	62794	63166	63024	62691	62843	63354	62831	62972	63438	63401	63014	63427	62412	63527	62973	63318	63706	63787	63399	63001	63374	63598	63278	63197	62477	63720	63464	63342	63743	63113	63794	63119	63187	62667	63072	63709	63329	63888	63174	63473	63652	63220	63062	62892	62834	63679	63431	63377	63045	63218	63290	62685	62546	62719	63066	63531	63273	63226	62908	63519	63058	63111	63165	63086	63308	63492	62757	63087	62816	63306	63213	63850	63153	63248	63061	63243	63563	62768	63599	189451	190525	188989	188704	190062	189554	189047	189128	189461	189265	126560	126977	126313	126594	126344	126095	126039	126739	127324	125630
chr5:35000001-40000000	67971	67660	66701	66947	67182	67814	67299	66975	67661	67122	202716	200719	201782	202264	202775	201791	202808	201409	201346	202127	201008	201986	201244	201520	201938	202206	202373	201293	201209	201834	200866	200711	202623	201405	201581	201884	201610	200793	201899	201310	201727	202595	201974	201401	203079	202330	201691	200853	201316	201370	67479	66709	66638	67401	67742	66915	67374	66997	67277	67727	67413	67520	68332	67470	67420	67587	67224	67335	67233	67431	168938	167933	168497	168082	168879	167869	168593	168370	166614	169397	168293	168119	168692	167483	168026	168208	168148	168674	168567	168677	67108	67384	67204	67707	66787	67530	66998	67354	67158	67017
chr5:40000001-45000000	66722	66482	67044	66765	67324	67218	67017	66803	66626	67221	66557	67141	67072	67106	66743	66760	67325	67367	67335	67236	133915	133643	133595	133955	133956	133373	133236	133268	133336	133977	133877	133923	134498	134726	134293	134407	134672	133614	134559	133625	67136	67402	66488	66760	66609	66887	67025	66894	67054	67428	100960	101048	99933	100207	100654	100353	100772	101113	100177	100541	99701	100366	99989	100073	100178	100117	99984	100666	100770	99690	100755	99957	100533	100730	99934	99507	100586	100363	101356	99528	100445	101093	100084	100207	100759	100735	99792	100051	100456	100556	101035	100172	100340	99949	99661	100588	99837	100618	99793	100465
chr5:45000001-50000000	20888	21023	20567	20845	20794	20755	20806	21006	20844	20931	42128	41483	42068	41393	41761	41439	41454	41820	41322	42122	41897	42060	41640	41385	41996	41796	41755	41193	41695	41811	73057	73660	73297	73020	73177	73220	73757	72994	73672	72872	41336	41930	41183	42005	41533	41739	41115	41350	41538	41456	20912	20887	20489	21065	20949	21302	20654	21130	20799	20859	20810	20821	20543	20833	21074	21092	20630	20589	20805	20702	94295	93882	94342	93267	94411	93928	94554	93953	93928	94427	104089	104278	104471	104215	104539	104627	103848	103703	104546	104288	21071	21010	20849	20852	20979	20848	20801	20646	20705	20785
